ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-01-26,11407789697.021057,8421068873.235221,20140382766.177258,11407789697.021057,11407789697.021057,2982992068.060595,2982992068.060595,2982992068.060595,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63776195,-307212085.63776195,-307212085.63776195,1157218098.938049,1157218098.938049,1157218098.938049,0.0,0.0,0.0,14390781765.081652
2021-01-27,11400508780.82394,8217973268.8868685,20001155915.12426,11400508780.82394,11400508780.82394,2700281952.141902,2700281952.141902,2700281952.141902,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7602872,-507539372.7602872,-507539372.7602872,1074835270.1418808,1074835270.1418808,1074835270.1418808,0.0,0.0,0.0,14100790732.965843
2021-01-28,11393227864.626822,8739174092.430347,19992265412.86261,11393227864.626822,11393227864.626822,2939853009.849169,2939853009.849169,2939853009.849169,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9039944,-153732355.9039944,-153732355.9039944,960599310.9928552,960599310.9928552,960599310.9928552,0.0,0.0,0.0,14333080874.47599
2021-01-29,11385946948.429707,9885159485.839111,21305269902.717957,11385946948.429707,11385946948.429707,4309118280.87457,4309118280.87457,4309118280.87457,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0559475,1358968902.0559475,1358968902.0559475,817163324.0583147,817163324.0583147,817163324.0583147,0.0,0.0,0.0,15695065229.304276
2021-02-01,11364104199.838354,8154372928.0663,19440428576.23104,11364104199.838354,11364104199.838354,2523950336.5113163,2523950336.5113163,2523950336.5113163,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0152113,142761004.0152113,142761004.0152113,248203277.7357967,248203277.7357967,248203277.7357967,0.0,0.0,0.0,13888054536.34967
2021-02-02,11356823283.641235,6820054868.501522,18786800337.52974,11356823283.641235,11356823283.641235,1852983584.9075384,1852983584.9075384,1852983584.9075384,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63527334,-307212085.63527334,-307212085.63527334,27209615.78250375,27209615.78250375,27209615.78250375,0.0,0.0,0.0,13209806868.548775
2021-02-03,11349542367.444118,6820423384.589647,18974912180.661114,11349542367.444118,11349542367.444118,1424402182.9320877,1424402182.9320877,1424402182.9320877,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7597651,-507539372.7597651,-507539372.7597651,-201044499.06845534,-201044499.06845534,-201044499.06845534,0.0,0.0,0.0,12773944550.376205
2021-02-04,11342261451.247002,6908767629.939466,19146828364.95277,11342261451.247002,11342261451.247002,1548075194.9117374,1548075194.9117374,1548075194.9117374,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9023355,-153732355.9023355,-153732355.9023355,-431178503.94623524,-431178503.94623524,-431178503.94623524,0.0,0.0,0.0,12890336646.15874
2021-02-05,11334980535.049885,8632818954.340061,20098830282.546623,11334980535.049885,11334980535.049885,2834193081.4535394,2834193081.4535394,2834193081.4535394,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552845,1358968902.0552845,1358968902.0552845,-657761875.3620529,-657761875.3620529,-657761875.3620529,0.0,0.0,0.0,14169173616.503424
2021-02-08,11313137786.458532,6392269842.966727,18298121547.406525,11313137786.458532,11313137786.458532,1012012375.3043119,1012012375.3043119,1012012375.3043119,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01612517,142761004.01612517,142761004.01612517,-1263734683.4721215,-1263734683.4721215,-1263734683.4721215,0.0,0.0,0.0,12325150161.762844
2021-02-09,11305856870.261414,5867781210.51716,17759592485.27699,11305856870.261414,11305856870.261414,400708030.15898794,400708030.15898794,400708030.15898794,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6340031,-307212085.6340031,-307212085.6340031,-1425065938.967317,-1425065938.967317,-1425065938.967317,0.0,0.0,0.0,11706564900.4204
2021-02-10,11298575954.064299,5712646079.475156,17334622950.17484,11298575954.064299,11298575954.064299,66333723.6651316,66333723.6651316,66333723.6651316,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76108104,-507539372.76108104,-507539372.76108104,-1559112958.3340952,-1559112958.3340952,-1559112958.3340952,0.0,0.0,0.0,11364909677.729431
2021-02-11,11291295037.86718,6308320300.338805,17644347331.694855,11291295037.86718,11291295037.86718,316714706.1485756,316714706.1485756,316714706.1485756,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90146443,-153732355.90146443,-153732355.90146443,-1662538992.710268,-1662538992.710268,-1662538992.710268,0.0,0.0,0.0,11608009744.015755
2021-02-12,11284014121.670063,7281013190.35014,18446505918.358723,11284014121.670063,11284014121.670063,1759290768.6275134,1759290768.6275134,1759290768.6275134,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055458,1358968902.055458,1358968902.055458,-1732664188.1882527,-1732664188.1882527,-1732664188.1882527,0.0,0.0,0.0,13043304890.297577
2021-02-16,11254890468.57145,5457832832.156907,17535169539.301365,11254890468.57145,11254890468.57145,173890221.26670122,173890221.26670122,173890221.26670122,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377819,-307212085.6377819,-307212085.6377819,-1651883747.855825,-1651883747.855825,-1651883747.855825,0.0,0.0,0.0,11428780689.83815
2021-02-17,11247609555.296795,5391605010.641523,17617940221.250782,11247609555.296795,11247609555.296795,84591843.85404402,84591843.85404402,84591843.85404402,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75872064,-507539372.75872064,-507539372.75872064,-1540854838.1475432,-1540854838.1475432,-1540854838.1475432,0.0,0.0,0.0,11332201399.150839
2021-02-18,11240328642.02214,6148158590.196607,17820552716.496983,11240328642.02214,11240328642.02214,583397961.3857365,583397961.3857365,583397961.3857365,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90637842,-153732355.90637842,-153732355.90637842,-1395855737.468193,-1395855737.468193,-1395855737.468193,0.0,0.0,0.0,11823726603.407877
2021-02-19,11233047728.747488,7666342721.646341,19706867540.706585,11233047728.747488,11233047728.747488,2272696365.858804,2272696365.858804,2272696365.858804,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552137,1358968902.0552137,1358968902.0552137,-1219258590.956718,-1219258590.956718,-1219258590.956718,0.0,0.0,0.0,13505744094.606293
2021-02-22,11211204988.923527,7577538297.829296,18871598209.360188,11211204988.923527,11211204988.923527,1743710749.3858385,1743710749.3858385,1743710749.3858385,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01524195,142761004.01524195,142761004.01524195,-532036309.3897114,-532036309.3897114,-532036309.3897114,0.0,0.0,0.0,12954915738.309364
2021-02-23,11203924075.648872,6843817451.0160265,18442067170.862957,11203924075.648872,11203924075.648872,1562309488.2173111,1562309488.2173111,1562309488.2173111,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63276887,-307212085.63276887,-307212085.63276887,-263464480.9102281,-263464480.9102281,-263464480.9102281,0.0,0.0,0.0,12766233563.866184
2021-02-24,11196643162.374218,7248118591.685822,18787294913.117268,11196643162.374218,11196643162.374218,1642993075.652508,1642993075.652508,1642993075.652508,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7600368,-507539372.7600368,-507539372.7600368,17546393.652236868,17546393.652236868,17546393.652236868,0.0,0.0,0.0,12839636238.026726
2021-02-25,11189362249.099566,7947845536.223492,19668609189.98012,11189362249.099566,11189362249.099566,2285569904.874789,2285569904.874789,2285569904.874789,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90550733,-153732355.90550733,-153732355.90550733,306316206.01998854,306316206.01998854,306316206.01998854,0.0,0.0,0.0,13474932153.974354
2021-02-26,11182081335.824911,9244474785.249762,21388932539.03159,11182081335.824911,11182081335.824911,4090058012.501525,4090058012.501525,4090058012.501525,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0553877,1358968902.0553877,1358968902.0553877,598103055.6858288,598103055.6858288,598103055.6858288,0.0,0.0,0.0,15272139348.326435
2021-03-01,11160238596.00095,8764263361.896881,20812477275.579136,11160238596.00095,11160238596.00095,3720904181.86303,3720904181.86303,3720904181.86303,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01452154,142761004.01452154,142761004.01452154,1445157123.0881999,1445157123.0881999,1445157123.0881999,0.0,0.0,0.0,14881142777.86398
2021-03-02,11152957682.726295,8919484259.809961,20607864579.104424,11152957682.726295,11152957682.726295,3529309359.12384,3529309359.12384,3529309359.12384,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365477,-307212085.6365477,-307212085.6365477,1703535390.0000794,1703535390.0000794,1703535390.0000794,0.0,0.0,0.0,14682267041.850136
2021-03-03,11145676769.451643,9166155352.97626,21073600991.917744,11145676769.451643,11145676769.451643,3568833103.530733,3568833103.530733,3568833103.530733,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76135284,-507539372.76135284,-507539372.76135284,1943386421.5317779,1943386421.5317779,1943386421.5317779,0.0,0.0,0.0,14714509872.982376
2021-03-04,11138395856.176989,9244454733.351954,21191937319.095158,11138395856.176989,11138395856.176989,4140607423.5635915,4140607423.5635915,4140607423.5635915,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90384844,-153732355.90384844,-153732355.90384844,2161353724.707132,2161353724.707132,2161353724.707132,0.0,0.0,0.0,15279003279.74058
2021-03-05,11131114942.902334,11116357243.740803,22846439384.161587,11131114942.902334,11131114942.902334,5846481892.280688,5846481892.280688,5846481892.280688,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555468,1358968902.0555468,1358968902.0555468,2354526935.4648323,2354526935.4648323,2354526935.4648323,0.0,0.0,0.0,16977596835.183022
2021-03-08,11109272203.078373,10137974967.242865,21892531203.591118,11109272203.078373,11109272203.078373,5039229519.752423,5039229519.752423,5039229519.752423,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01543528,142761004.01543528,142761004.01543528,2763482460.9766808,2763482460.9766808,2763482460.9766808,0.0,0.0,0.0,16148501722.830795
2021-03-09,11101991289.80372,10249643492.162428,21438727289.536354,11101991289.80372,11101991289.80372,4663985124.661546,4663985124.661546,4663985124.661546,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63527745,-307212085.63527745,-307212085.63527745,2838211155.5365157,2838211155.5365157,2838211155.5365157,0.0,0.0,0.0,15765976414.465267
2021-03-10,11094710376.529066,10145777226.432806,21040297127.642456,11094710376.529066,11094710376.529066,4506486935.647369,4506486935.647369,4506486935.647369,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7608306,-507539372.7608306,-507539372.7608306,2881040253.647892,2881040253.647892,2881040253.647892,0.0,0.0,0.0,15601197312.176435
2021-03-11,11087429463.254412,9998767890.726923,21813320979.666035,11087429463.254412,11087429463.254412,4871288618.077824,4871288618.077824,4871288618.077824,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90376523,-153732355.90376523,-153732355.90376523,2892034919.2212806,2892034919.2212806,2892034919.2212806,0.0,0.0,0.0,15958718081.332235
2021-03-12,11080148549.97976,11663995326.16301,23284990224.805847,11080148549.97976,11080148549.97976,6363664517.600956,6363664517.600956,6363664517.600956,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0553024,1358968902.0553024,1358968902.0553024,2871709560.7853446,2871709560.7853446,2871709560.7853446,0.0,0.0,0.0,17443813067.580715
2021-03-15,11058305810.155798,9822946460.294685,21465342051.946014,11058305810.155798,11058305810.155798,4909666887.12806,4909666887.12806,4909666887.12806,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01363832,142761004.01363832,142761004.01363832,2633919828.3541136,2633919828.3541136,2633919828.3541136,0.0,0.0,0.0,15967972697.28386
2021-03-16,11051024896.881144,9621144858.91919,20955654051.990185,11051024896.881144,11051024896.881144,4326881453.637799,4326881453.637799,4326881453.637799,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365317,-307212085.6365317,-307212085.6365317,2501107484.514023,2501107484.514023,2501107484.514023,0.0,0.0,0.0,15377906350.518944
2021-03-17,11043743983.60649,9156742432.142298,20706115782.241524,11043743983.60649,11043743983.60649,3970342193.929418,3970342193.929418,3970342193.929418,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.762718,-507539372.762718,-507539372.762718,2344895511.931828,2344895511.931828,2344895511.931828,0.0,0.0,0.0,15014086177.535908
2021-03-18,11036463070.331837,9076804366.839945,20929459143.83357,11036463070.331837,11036463070.331837,4146870824.812585,4146870824.812585,4146870824.812585,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90210629,-153732355.90210629,-153732355.90210629,2167617125.954383,2167617125.954383,2167617125.954383,0.0,0.0,0.0,15183333895.14442
2021-03-19,11029182157.057182,10478997957.478241,22786901992.591873,11029182157.057182,11029182157.057182,5463700799.872659,5463700799.872659,5463700799.872659,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055058,1358968902.055058,1358968902.055058,1971745843.057292,1971745843.057292,1971745843.057292,0.0,0.0,0.0,16492882956.92984
2021-03-22,11007339417.233223,8651129846.644808,19973376395.06951,11007339417.233223,11007339417.233223,3574270341.7290564,3574270341.7290564,3574270341.7290564,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01562878,142761004.01562878,142761004.01562878,1298523282.9531195,1298523282.9531195,1298523282.9531195,0.0,0.0,0.0,14581609758.96228
2021-03-23,11000058503.958569,8231649701.75531,20182466786.824085,11000058503.958569,11000058503.958569,2880145578.816386,2880145578.816386,2880145578.816386,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63778603,-307212085.63778603,-307212085.63778603,1054371609.6938637,1054371609.6938637,1054371609.6938637,0.0,0.0,0.0,13880204082.774956
2021-03-24,10992777590.683914,7191304354.504369,19325828824.066765,10992777590.683914,10992777590.683914,2430151372.72082,2430151372.72082,2430151372.72082,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76035756,-507539372.76035756,-507539372.76035756,804704690.7208697,804704690.7208697,804704690.7208697,0.0,0.0,0.0,13422928963.404734
2021-03-25,10985496677.409262,7706582498.135498,18988630154.79915,10985496677.409262,10985496677.409262,2531313663.8811545,2531313663.8811545,2531313663.8811545,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90044737,-153732355.90044737,-153732355.90044737,552059965.0212935,552059965.0212935,552059965.0212935,0.0,0.0,0.0,13516810341.290417
2021-03-26,10978215764.134607,9022879775.738304,21419358637.54912,10978215764.134607,10978215764.134607,3790852011.555499,3790852011.555499,3790852011.555499,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552318,1358968902.0552318,1358968902.0552318,298897054.739959,298897054.739959,298897054.739959,0.0,0.0,0.0,14769067775.690105
2021-03-29,10956373024.310646,6806459097.07796,18467130662.29041,10956373024.310646,10956373024.310646,1835221340.0122566,1835221340.0122566,1835221340.0122566,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01383173,142761004.01383173,142761004.01383173,-440525718.7618832,-440525718.7618832,-440525718.7618832,0.0,0.0,0.0,12791594364.322903
2021-03-30,10949092111.035992,6478787657.684923,17925030364.53072,10949092111.035992,10949092111.035992,1152660684.2805161,1152660684.2805161,1152660684.2805161,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6390403,-307212085.6390403,-307212085.6390403,-673113284.8407516,-673113284.8407516,-673113284.8407516,0.0,0.0,0.0,12101752795.316507
2021-03-31,10941811197.76134,5664637555.3431015,17125059986.918493,10941811197.76134,10941811197.76134,730009608.740412,730009608.740412,730009608.740412,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7616735,-507539372.7616735,-507539372.7616735,-895437073.2582223,-895437073.2582223,-895437073.2582223,0.0,0.0,0.0,11671820806.50175
2021-04-01,10934530284.486685,5946906008.357427,17560740967.979057,10934530284.486685,10934530284.486685,873576832.7059858,873576832.7059858,873576832.7059858,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.89957637,-153732355.89957637,-153732355.89957637,-1105676866.154746,-1105676866.154746,-1105676866.154746,0.0,0.0,0.0,11808107117.19267
2021-04-05,10905406631.38807,5450629583.453095,16958715931.896118,10905406631.38807,10905406631.38807,482200864.48366225,482200864.48366225,482200864.48366225,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01745647,142761004.01745647,142761004.01745647,-1793546194.2941022,-1793546194.2941022,-1793546194.2941022,0.0,0.0,0.0,11387607495.87173
2021-04-06,10898125718.113417,4623167790.074742,16618335924.178154,10898125718.113417,10898125718.113417,-94496460.97301829,-94496460.97301829,-94496460.97301829,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63777,-307212085.63777,-307212085.63777,-1920270430.0955565,-1920270430.0955565,-1920270430.0955565,0.0,0.0,0.0,10803629257.140398
2021-04-07,10890844804.838762,4942806125.990349,16303399539.785898,10890844804.838762,10890844804.838762,-401136056.6578786,-401136056.6578786,-401136056.6578786,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76115143,-507539372.76115143,-507539372.76115143,-2026582738.6570356,-2026582738.6570356,-2026582738.6570356,0.0,0.0,0.0,10489708748.180883
2021-04-08,10883563891.564108,4282962427.3775964,17134942913.205664,10883563891.564108,10883563891.564108,-132336695.80260195,-132336695.80260195,-132336695.80260195,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9044903,-153732355.9044903,-153732355.9044903,-2111590394.6584196,-2111590394.6584196,-2111590394.6584196,0.0,0.0,0.0,10751227195.761505
2021-04-09,10876282978.289455,6511665267.295713,18083681428.376297,10876282978.289455,10876282978.289455,1317381634.7447996,1317381634.7447996,1317381634.7447996,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0559833,1358968902.0559833,1358968902.0559833,-2174573322.0714917,-2174573322.0714917,-2174573322.0714917,0.0,0.0,0.0,12193664613.034256
2021-04-12,10854440238.465494,5235293759.546053,16686948999.962349,10854440238.465494,10854440238.465494,48630297.5249649,48630297.5249649,48630297.5249649,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0156594,142761004.0156594,142761004.0156594,-2227116761.251003,-2227116761.251003,-2227116761.251003,0.0,0.0,0.0,10903070535.99046
2021-04-13,10847159325.190838,4732950317.160134,16332770611.896595,10847159325.190838,10847159325.190838,-373078462.6955174,-373078462.6955174,-373078462.6955174,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352815,-307212085.6352815,-307212085.6352815,-2198852431.8205442,-2198852431.8205442,-2198852431.8205442,0.0,0.0,0.0,10474080862.495321
2021-04-14,10839887620.003328,4312962441.416694,16159217668.333075,10839887620.003328,10839887620.003328,-522715004.97349834,-522715004.97349834,-522715004.97349834,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76062924,-507539372.76062924,-507539372.76062924,-2148161686.973177,-2148161686.973177,-2148161686.973177,0.0,0.0,0.0,10317172615.02983
2021-04-15,10832615914.815819,5131576018.037327,16695585444.597519,10832615914.815819,10832615914.815819,-96474765.24203049,-96474765.24203049,-96474765.24203049,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90440708,-153732355.90440708,-153732355.90440708,-2075728464.0979314,-2075728464.0979314,-2075728464.0979314,0.0,0.0,0.0,10736141149.573788
2021-04-16,10825344209.62831,6194242401.45923,18179383602.650917,10825344209.62831,10825344209.62831,1509428359.5553107,1509428359.5553107,1509428359.5553107,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.05532,1358968902.05532,1358968902.05532,-1982526597.2603176,-1982526597.2603176,-1982526597.2603176,0.0,0.0,0.0,12334772569.18362
